country,countryiso3code,indicator_id,indicator,date,value,factfulness_question
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,73.196235388656,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,74.5032105116741,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,78.2214008583172,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,78.7152432244994,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,79.1007987332702,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,79.9649010273987,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,79.9521476684051,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,80.7013310816536,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,81.3534633010675,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,81.9711576658049,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,82.6681723773023,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,82.8658227064747,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,83.4471382973513,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,84.5062333878765,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,84.93629043483,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,85.7106877963555,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,86.1955840187905,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,86.9239995427518,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,88.1044791994569,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,88.9317628469647,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,89.7973878560124,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,90.1083920202658,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,90.3956876080963,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,91.3342664591051,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,91.2883104888965,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,91.5991774421991,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1960,235.266009502589,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1961,231.564063269854,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,250.200572910273,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,294.169619376733,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,257.259726897671,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,268.028760553723,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1966,328.343791519407,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1967,351.472600370379,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1968,373.925432639683,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1969,399.49841913391,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1970,443.799484982738,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,500.001988983361,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,583.492034946156,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,814.731780553415,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,1044.76980947499,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,1200.55823714607,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,1389.74952306555,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1977,1562.29143045708,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1978,1732.50012204556,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1979,1869.7133759549,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1980,1958.57159232662,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1981,2079.70908377484,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1982,2137.6250359394,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1983,1461.25582714178,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1984,1419.73154606978,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1985,1556.1297180511,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1986,1854.03775211919,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,2006.00226235757,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,2140.65027561164,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,2818.99277980122,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,2619.80141064047,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,2258.10454027063,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,2127.29083011489,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1993,2348.90635436384,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1994,3298.71491891786,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1995,4756.75013552302,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1996,5179.13052009976,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1997,5299.39794248133,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,5105.89246192003,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),1999,3493.57192043228,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2000,3766.54786339835,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,3176.28975052524,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,2855.94017137049,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,3090.6068907839,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,3663.82262497811,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,4827.78165890291,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,5934.14561857454,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2007,7409.69003822861,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2008,8908.33338467948,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2009,8678.6584730653,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2010,11403.2840038694,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2011,13396.6263158041,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,12521.7238454434,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,12458.8903396625,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2014,12274.9941630213,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,8936.1955889444,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,8836.28546025694,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,10080.5078722821,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,9300.66072904004,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,9029.83304401079,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,7074.19407495707,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,7972.53696080695,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,9281.33282136864,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,10377.5897719195,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,10310.5488778166,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1960,89.7150749167731,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1961,75.9655011127574,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,71.0616845971262,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,74.4681540864463,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,85.6611074645449,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,98.6681688740435,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1966,104.50646350178,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1967,96.7614480104016,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1968,91.6454581848979,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1969,100.308139479526,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1970,113.346243039894,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,118.84249157909,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,132.097410431007,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,157.339888078555,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,160.402546852304,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,178.621249282085,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,165.680987722637,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),1977,185.728620718294,내 상식은 최신 데이터와 얼마나 다를까?
