date,respondent,respondent_name,type,type_name,value,unit
2021-12-05,CAL,California,TI,Total interchange,-232513,megawatthours
2021-12-05,CAL,California,TI,Total interchange,-234363,megawatthours
2021-12-05,CAL,California,TI,Total interchange,-230441,megawatthours
2021-12-05,CAL,California,TI,Total interchange,-227613,megawatthours
2021-12-06,CAL,California,D,Demand,723655,megawatthours
2021-12-06,CAL,California,D,Demand,722400,megawatthours
2021-12-06,CAL,California,D,Demand,720624,megawatthours
2021-12-06,CAL,California,D,Demand,723655,megawatthours
2021-12-06,CAL,California,D,Demand,724777,megawatthours
2021-12-06,CAL,California,DF,Day-ahead demand forecast,701554,megawatthours
2021-12-06,CAL,California,DF,Day-ahead demand forecast,700058,megawatthours
2021-12-06,CAL,California,DF,Day-ahead demand forecast,698099,megawatthours
2021-12-06,CAL,California,DF,Day-ahead demand forecast,701554,megawatthours
2021-12-06,CAL,California,DF,Day-ahead demand forecast,702752,megawatthours
2021-12-06,CAL,California,NG,Net generation,524517,megawatthours
2021-12-06,CAL,California,NG,Net generation,522144,megawatthours
2021-12-06,CAL,California,NG,Net generation,518426,megawatthours
2021-12-06,CAL,California,NG,Net generation,524517,megawatthours
2021-12-06,CAL,California,NG,Net generation,526046,megawatthours
2021-12-06,CAL,California,TI,Total interchange,-183117,megawatthours
2021-12-06,CAL,California,TI,Total interchange,-184841,megawatthours
2021-12-06,CAL,California,TI,Total interchange,-186763,megawatthours
2021-12-06,CAL,California,TI,Total interchange,-183117,megawatthours
2021-12-06,CAL,California,TI,Total interchange,-182173,megawatthours
2021-12-07,CAL,California,D,Demand,726672,megawatthours
2021-12-07,CAL,California,D,Demand,726464,megawatthours
2021-12-07,CAL,California,D,Demand,726351,megawatthours
2021-12-07,CAL,California,D,Demand,726672,megawatthours
2021-12-07,CAL,California,D,Demand,727081,megawatthours
2021-12-07,CAL,California,DF,Day-ahead demand forecast,710112,megawatthours
2021-12-07,CAL,California,DF,Day-ahead demand forecast,709929,megawatthours
2021-12-07,CAL,California,DF,Day-ahead demand forecast,709802,megawatthours
2021-12-07,CAL,California,DF,Day-ahead demand forecast,710112,megawatthours
2021-12-07,CAL,California,DF,Day-ahead demand forecast,710311,megawatthours
2021-12-07,CAL,California,NG,Net generation,504750,megawatthours
2021-12-07,CAL,California,NG,Net generation,505994,megawatthours
2021-12-07,CAL,California,NG,Net generation,507240,megawatthours
2021-12-07,CAL,California,NG,Net generation,504750,megawatthours
2021-12-07,CAL,California,NG,Net generation,503494,megawatthours
2021-12-07,CAL,California,TI,Total interchange,-202199,megawatthours
2021-12-07,CAL,California,TI,Total interchange,-201075,megawatthours
2021-12-07,CAL,California,TI,Total interchange,-199698,megawatthours
2021-12-07,CAL,California,TI,Total interchange,-202199,megawatthours
2021-12-07,CAL,California,TI,Total interchange,-203510,megawatthours
2021-12-08,CAL,California,D,Demand,731855,megawatthours
2021-12-08,CAL,California,D,Demand,731690,megawatthours
2021-12-08,CAL,California,D,Demand,731625,megawatthours
2021-12-08,CAL,California,D,Demand,731855,megawatthours
2021-12-08,CAL,California,D,Demand,732264,megawatthours
2021-12-08,CAL,California,DF,Day-ahead demand forecast,706843,megawatthours
2021-12-08,CAL,California,DF,Day-ahead demand forecast,706863,megawatthours
2021-12-08,CAL,California,DF,Day-ahead demand forecast,706819,megawatthours
2021-12-08,CAL,California,DF,Day-ahead demand forecast,706843,megawatthours
2021-12-08,CAL,California,DF,Day-ahead demand forecast,706826,megawatthours
2021-12-08,CAL,California,NG,Net generation,470609,megawatthours
2021-12-08,CAL,California,NG,Net generation,471617,megawatthours
2021-12-08,CAL,California,NG,Net generation,473608,megawatthours
2021-12-08,CAL,California,NG,Net generation,470609,megawatthours
2021-12-08,CAL,California,NG,Net generation,470503,megawatthours
2021-12-08,CAL,California,TI,Total interchange,-241425,megawatthours
2021-12-08,CAL,California,TI,Total interchange,-239251,megawatthours
2021-12-08,CAL,California,TI,Total interchange,-236876,megawatthours
2021-12-08,CAL,California,TI,Total interchange,-241425,megawatthours
2021-12-08,CAL,California,TI,Total interchange,-243161,megawatthours
2021-12-09,CAL,California,D,Demand,739725,megawatthours
2021-12-09,CAL,California,D,Demand,739174,megawatthours
2021-12-09,CAL,California,D,Demand,738673,megawatthours
2021-12-09,CAL,California,D,Demand,739725,megawatthours
2021-12-09,CAL,California,D,Demand,740004,megawatthours
2021-12-09,CAL,California,DF,Day-ahead demand forecast,730688,megawatthours
2021-12-09,CAL,California,DF,Day-ahead demand forecast,729657,megawatthours
2021-12-09,CAL,California,DF,Day-ahead demand forecast,728618,megawatthours
2021-12-09,CAL,California,DF,Day-ahead demand forecast,730688,megawatthours
2021-12-09,CAL,California,DF,Day-ahead demand forecast,731681,megawatthours
2021-12-09,CAL,California,NG,Net generation,480639,megawatthours
2021-12-09,CAL,California,NG,Net generation,479062,megawatthours
2021-12-09,CAL,California,NG,Net generation,477309,megawatthours
2021-12-09,CAL,California,NG,Net generation,480639,megawatthours
2021-12-09,CAL,California,NG,Net generation,481934,megawatthours
2021-12-09,CAL,California,TI,Total interchange,-242331,megawatthours
2021-12-09,CAL,California,TI,Total interchange,-243849,megawatthours
2021-12-09,CAL,California,TI,Total interchange,-245541,megawatthours
2021-12-09,CAL,California,TI,Total interchange,-242331,megawatthours
2021-12-09,CAL,California,TI,Total interchange,-240990,megawatthours
2021-12-10,CAL,California,D,Demand,727067,megawatthours
2021-12-10,CAL,California,D,Demand,726678,megawatthours
2021-12-10,CAL,California,D,Demand,726608,megawatthours
2021-12-10,CAL,California,D,Demand,727067,megawatthours
2021-12-10,CAL,California,D,Demand,727544,megawatthours
2021-12-10,CAL,California,DF,Day-ahead demand forecast,711381,megawatthours
2021-12-10,CAL,California,DF,Day-ahead demand forecast,711314,megawatthours
2021-12-10,CAL,California,DF,Day-ahead demand forecast,711711,megawatthours
2021-12-10,CAL,California,DF,Day-ahead demand forecast,711381,megawatthours
2021-12-10,CAL,California,DF,Day-ahead demand forecast,711754,megawatthours
2021-12-10,CAL,California,NG,Net generation,485302,megawatthours
2021-12-10,CAL,California,NG,Net generation,485865,megawatthours
2021-12-10,CAL,California,NG,Net generation,486188,megawatthours
2021-12-10,CAL,California,NG,Net generation,485302,megawatthours
2021-12-10,CAL,California,NG,Net generation,484288,megawatthours
2021-12-10,CAL,California,TI,Total interchange,-225155,megawatthours
2021-12-10,CAL,California,TI,Total interchange,-224343,megawatthours
2021-12-10,CAL,California,TI,Total interchange,-223530,megawatthours
2021-12-10,CAL,California,TI,Total interchange,-225155,megawatthours
2021-12-10,CAL,California,TI,Total interchange,-226232,megawatthours
2021-12-11,CAL,California,D,Demand,685515,megawatthours
2021-12-11,CAL,California,D,Demand,686580,megawatthours
2021-12-11,CAL,California,D,Demand,688013,megawatthours
2021-12-11,CAL,California,D,Demand,685515,megawatthours
2021-12-11,CAL,California,D,Demand,684616,megawatthours
2021-12-11,CAL,California,DF,Day-ahead demand forecast,664710,megawatthours
2021-12-11,CAL,California,DF,Day-ahead demand forecast,665948,megawatthours
2021-12-11,CAL,California,DF,Day-ahead demand forecast,667496,megawatthours
2021-12-11,CAL,California,DF,Day-ahead demand forecast,664710,megawatthours
2021-12-11,CAL,California,DF,Day-ahead demand forecast,663638,megawatthours
2021-12-11,CAL,California,NG,Net generation,437578,megawatthours
2021-12-11,CAL,California,NG,Net generation,439455,megawatthours
2021-12-11,CAL,California,NG,Net generation,441866,megawatthours
2021-12-11,CAL,California,NG,Net generation,437578,megawatthours
2021-12-11,CAL,California,NG,Net generation,436875,megawatthours
2021-12-11,CAL,California,TI,Total interchange,-228273,megawatthours
2021-12-11,CAL,California,TI,Total interchange,-227368,megawatthours
2021-12-11,CAL,California,TI,Total interchange,-226445,megawatthours
2021-12-11,CAL,California,TI,Total interchange,-228273,megawatthours
2021-12-11,CAL,California,TI,Total interchange,-228954,megawatthours
2021-12-12,CAL,California,D,Demand,686680,megawatthours
2021-12-12,CAL,California,D,Demand,687089,megawatthours
2021-12-12,CAL,California,D,Demand,686925,megawatthours
2021-12-12,CAL,California,D,Demand,686680,megawatthours
2021-12-12,CAL,California,D,Demand,686194,megawatthours
2021-12-12,CAL,California,DF,Day-ahead demand forecast,662056,megawatthours
2021-12-12,CAL,California,DF,Day-ahead demand forecast,662059,megawatthours
2021-12-12,CAL,California,DF,Day-ahead demand forecast,661603,megawatthours
2021-12-12,CAL,California,DF,Day-ahead demand forecast,662056,megawatthours
2021-12-12,CAL,California,DF,Day-ahead demand forecast,661815,megawatthours
2021-12-12,CAL,California,NG,Net generation,440840,megawatthours
2021-12-12,CAL,California,NG,Net generation,439648,megawatthours
2021-12-12,CAL,California,NG,Net generation,438603,megawatthours
2021-12-12,CAL,California,NG,Net generation,440840,megawatthours
2021-12-12,CAL,California,NG,Net generation,441681,megawatthours
2021-12-12,CAL,California,TI,Total interchange,-230088,megawatthours
2021-12-12,CAL,California,TI,Total interchange,-231251,megawatthours
2021-12-12,CAL,California,TI,Total interchange,-232510,megawatthours
2021-12-12,CAL,California,TI,Total interchange,-230088,megawatthours
2021-12-12,CAL,California,TI,Total interchange,-228386,megawatthours
2021-12-13,CAL,California,D,Demand,770587,megawatthours
2021-12-13,CAL,California,D,Demand,768808,megawatthours
2021-12-13,CAL,California,D,Demand,766597,megawatthours
2021-12-13,CAL,California,D,Demand,770587,megawatthours
2021-12-13,CAL,California,D,Demand,772348,megawatthours
2021-12-13,CAL,California,DF,Day-ahead demand forecast,739554,megawatthours
2021-12-13,CAL,California,DF,Day-ahead demand forecast,738049,megawatthours
2021-12-13,CAL,California,DF,Day-ahead demand forecast,736144,megawatthours
2021-12-13,CAL,California,DF,Day-ahead demand forecast,739554,megawatthours
2021-12-13,CAL,California,DF,Day-ahead demand forecast,740747,megawatthours
2021-12-13,CAL,California,NG,Net generation,521513,megawatthours
2021-12-13,CAL,California,NG,Net generation,519790,megawatthours
2021-12-13,CAL,California,NG,Net generation,517993,megawatthours
2021-12-13,CAL,California,NG,Net generation,521513,megawatthours
2021-12-13,CAL,California,NG,Net generation,522048,megawatthours
2021-12-13,CAL,California,TI,Total interchange,-234138,megawatthours
2021-12-13,CAL,California,TI,Total interchange,-233730,megawatthours
2021-12-13,CAL,California,TI,Total interchange,-233269,megawatthours
2021-12-13,CAL,California,TI,Total interchange,-234138,megawatthours
2021-12-13,CAL,California,TI,Total interchange,-234943,megawatthours
2021-12-14,CAL,California,D,Demand,782783,megawatthours
2021-12-14,CAL,California,D,Demand,781450,megawatthours
2021-12-14,CAL,California,D,Demand,780093,megawatthours
2021-12-14,CAL,California,D,Demand,782783,megawatthours
2021-12-14,CAL,California,D,Demand,783742,megawatthours
2021-12-14,CAL,California,DF,Day-ahead demand forecast,755632,megawatthours
2021-12-14,CAL,California,DF,Day-ahead demand forecast,754621,megawatthours
2021-12-14,CAL,California,DF,Day-ahead demand forecast,753523,megawatthours
2021-12-14,CAL,California,DF,Day-ahead demand forecast,755632,megawatthours
2021-12-14,CAL,California,DF,Day-ahead demand forecast,756553,megawatthours
2021-12-14,CAL,California,NG,Net generation,508627,megawatthours
2021-12-14,CAL,California,NG,Net generation,508809,megawatthours
2021-12-14,CAL,California,NG,Net generation,508672,megawatthours
2021-12-14,CAL,California,NG,Net generation,508627,megawatthours
2021-12-14,CAL,California,NG,Net generation,509065,megawatthours
2021-12-14,CAL,California,TI,Total interchange,-266623,megawatthours
2021-12-14,CAL,California,TI,Total interchange,-265243,megawatthours
2021-12-14,CAL,California,TI,Total interchange,-264042,megawatthours
2021-12-14,CAL,California,TI,Total interchange,-266623,megawatthours
2021-12-14,CAL,California,TI,Total interchange,-267839,megawatthours
2021-12-15,CAL,California,D,Demand,778668,megawatthours
2021-12-15,CAL,California,D,Demand,778308,megawatthours
2021-12-15,CAL,California,D,Demand,778144,megawatthours
2021-12-15,CAL,California,D,Demand,778668,megawatthours
2021-12-15,CAL,California,D,Demand,778642,megawatthours
2021-12-15,CAL,California,DF,Day-ahead demand forecast,766404,megawatthours
2021-12-15,CAL,California,DF,Day-ahead demand forecast,765498,megawatthours
2021-12-15,CAL,California,DF,Day-ahead demand forecast,764625,megawatthours
2021-12-15,CAL,California,DF,Day-ahead demand forecast,766404,megawatthours
2021-12-15,CAL,California,DF,Day-ahead demand forecast,767239,megawatthours
2021-12-15,CAL,California,NG,Net generation,525710,megawatthours
2021-12-15,CAL,California,NG,Net generation,525095,megawatthours
2021-12-15,CAL,California,NG,Net generation,523447,megawatthours
2021-12-15,CAL,California,NG,Net generation,525710,megawatthours
2021-12-15,CAL,California,NG,Net generation,526712,megawatthours
2021-12-15,CAL,California,TI,Total interchange,-237930,megawatthours
2021-12-15,CAL,California,TI,Total interchange,-239119,megawatthours
2021-12-15,CAL,California,TI,Total interchange,-240549,megawatthours
2021-12-15,CAL,California,TI,Total interchange,-237930,megawatthours
2021-12-15,CAL,California,TI,Total interchange,-236977,megawatthours
2021-12-16,CAL,California,D,Demand,776180,megawatthours
2021-12-16,CAL,California,D,Demand,776853,megawatthours
2021-12-16,CAL,California,D,Demand,777588,megawatthours
2021-12-16,CAL,California,D,Demand,776180,megawatthours
2021-12-16,CAL,California,D,Demand,775906,megawatthours
2021-12-16,CAL,California,DF,Day-ahead demand forecast,765002,megawatthours
2021-12-16,CAL,California,DF,Day-ahead demand forecast,765411,megawatthours
2021-12-16,CAL,California,DF,Day-ahead demand forecast,765836,megawatthours
2021-12-16,CAL,California,DF,Day-ahead demand forecast,765002,megawatthours
2021-12-16,CAL,California,DF,Day-ahead demand forecast,764646,megawatthours
2021-12-16,CAL,California,NG,Net generation,516912,megawatthours
2021-12-16,CAL,California,NG,Net generation,517671,megawatthours
2021-12-16,CAL,California,NG,Net generation,519433,megawatthours
2021-12-16,CAL,California,NG,Net generation,516912,megawatthours
2021-12-16,CAL,California,NG,Net generation,516468,megawatthours
2021-12-16,CAL,California,TI,Total interchange,-241450,megawatthours
2021-12-16,CAL,California,TI,Total interchange,-240695,megawatthours
2021-12-16,CAL,California,TI,Total interchange,-239627,megawatthours
2021-12-16,CAL,California,TI,Total interchange,-241450,megawatthours
2021-12-16,CAL,California,TI,Total interchange,-241846,megawatthours
2021-12-17,CAL,California,D,Demand,758758,megawatthours
2021-12-17,CAL,California,D,Demand,758965,megawatthours
2021-12-17,CAL,California,D,Demand,759623,megawatthours
2021-12-17,CAL,California,D,Demand,758758,megawatthours
2021-12-17,CAL,California,D,Demand,758794,megawatthours
2021-12-17,CAL,California,DF,Day-ahead demand forecast,743550,megawatthours
2021-12-17,CAL,California,DF,Day-ahead demand forecast,743733,megawatthours
2021-12-17,CAL,California,DF,Day-ahead demand forecast,744428,megawatthours
2021-12-17,CAL,California,DF,Day-ahead demand forecast,743550,megawatthours
2021-12-17,CAL,California,DF,Day-ahead demand forecast,743819,megawatthours
2021-12-17,CAL,California,NG,Net generation,507848,megawatthours
2021-12-17,CAL,California,NG,Net generation,507430,megawatthours
2021-12-17,CAL,California,NG,Net generation,506919,megawatthours
2021-12-17,CAL,California,NG,Net generation,507848,megawatthours
2021-12-17,CAL,California,NG,Net generation,507880,megawatthours
2021-12-17,CAL,California,TI,Total interchange,-238244,megawatthours
2021-12-17,CAL,California,TI,Total interchange,-239086,megawatthours
2021-12-17,CAL,California,TI,Total interchange,-240068,megawatthours
2021-12-17,CAL,California,TI,Total interchange,-238244,megawatthours
2021-12-17,CAL,California,TI,Total interchange,-237810,megawatthours
2021-12-18,CAL,California,D,Demand,729178,megawatthours
2021-12-18,CAL,California,D,Demand,729420,megawatthours
2021-12-18,CAL,California,D,Demand,729815,megawatthours
2021-12-18,CAL,California,D,Demand,729178,megawatthours
2021-12-18,CAL,California,D,Demand,729131,megawatthours
2021-12-18,CAL,California,DF,Day-ahead demand forecast,689801,megawatthours
2021-12-18,CAL,California,DF,Day-ahead demand forecast,691188,megawatthours
2021-12-18,CAL,California,DF,Day-ahead demand forecast,692903,megawatthours
2021-12-18,CAL,California,DF,Day-ahead demand forecast,689801,megawatthours
2021-12-18,CAL,California,DF,Day-ahead demand forecast,688580,megawatthours
2021-12-18,CAL,California,NG,Net generation,473510,megawatthours
2021-12-18,CAL,California,NG,Net generation,473690,megawatthours
2021-12-18,CAL,California,NG,Net generation,474588,megawatthours
2021-12-18,CAL,California,NG,Net generation,473510,megawatthours
2021-12-18,CAL,California,NG,Net generation,473583,megawatthours
2021-12-18,CAL,California,TI,Total interchange,-240639,megawatthours
2021-12-18,CAL,California,TI,Total interchange,-240390,megawatthours
2021-12-18,CAL,California,TI,Total interchange,-239656,megawatthours
2021-12-18,CAL,California,TI,Total interchange,-240639,megawatthours
2021-12-18,CAL,California,TI,Total interchange,-240965,megawatthours
2021-12-19,CAL,California,D,Demand,719229,megawatthours
2021-12-19,CAL,California,D,Demand,719572,megawatthours
2021-12-19,CAL,California,D,Demand,719569,megawatthours
2021-12-19,CAL,California,D,Demand,719229,megawatthours
2021-12-19,CAL,California,D,Demand,718541,megawatthours
2021-12-19,CAL,California,DF,Day-ahead demand forecast,673781,megawatthours
2021-12-19,CAL,California,DF,Day-ahead demand forecast,674169,megawatthours
2021-12-19,CAL,California,DF,Day-ahead demand forecast,674226,megawatthours
2021-12-19,CAL,California,DF,Day-ahead demand forecast,673781,megawatthours
2021-12-19,CAL,California,DF,Day-ahead demand forecast,673216,megawatthours
2021-12-19,CAL,California,NG,Net generation,464073,megawatthours
2021-12-19,CAL,California,NG,Net generation,464577,megawatthours
2021-12-19,CAL,California,NG,Net generation,465022,megawatthours
2021-12-19,CAL,California,NG,Net generation,464073,megawatthours
2021-12-19,CAL,California,NG,Net generation,463225,megawatthours
2021-12-19,CAL,California,TI,Total interchange,-242046,megawatthours
2021-12-19,CAL,California,TI,Total interchange,-241598,megawatthours
2021-12-19,CAL,California,TI,Total interchange,-240810,megawatthours
2021-12-19,CAL,California,TI,Total interchange,-242046,megawatthours
2021-12-19,CAL,California,TI,Total interchange,-241946,megawatthours
2021-12-20,CAL,California,D,Demand,767635,megawatthours
2021-12-20,CAL,California,D,Demand,767530,megawatthours
2021-12-20,CAL,California,D,Demand,767065,megawatthours
2021-12-20,CAL,California,D,Demand,767635,megawatthours
2021-12-20,CAL,California,D,Demand,767627,megawatthours
2021-12-20,CAL,California,DF,Day-ahead demand forecast,764757,megawatthours
2021-12-20,CAL,California,DF,Day-ahead demand forecast,762805,megawatthours
2021-12-20,CAL,California,DF,Day-ahead demand forecast,760359,megawatthours
2021-12-20,CAL,California,DF,Day-ahead demand forecast,764757,megawatthours
2021-12-20,CAL,California,DF,Day-ahead demand forecast,766288,megawatthours
2021-12-20,CAL,California,NG,Net generation,500642,megawatthours
2021-12-20,CAL,California,NG,Net generation,499378,megawatthours
2021-12-20,CAL,California,NG,Net generation,498032,megawatthours
2021-12-20,CAL,California,NG,Net generation,500642,megawatthours
2021-12-20,CAL,California,NG,Net generation,501139,megawatthours
2021-12-20,CAL,California,TI,Total interchange,-252533,megawatthours
2021-12-20,CAL,California,TI,Total interchange,-254157,megawatthours
2021-12-20,CAL,California,TI,Total interchange,-255614,megawatthours
2021-12-20,CAL,California,TI,Total interchange,-252533,megawatthours
2021-12-20,CAL,California,TI,Total interchange,-251396,megawatthours
2021-12-21,CAL,California,D,Demand,754356,megawatthours
2021-12-21,CAL,California,D,Demand,754427,megawatthours
2021-12-21,CAL,California,D,Demand,754760,megawatthours
2021-12-21,CAL,California,D,Demand,754356,megawatthours
2021-12-21,CAL,California,D,Demand,754459,megawatthours
2021-12-21,CAL,California,DF,Day-ahead demand forecast,763862,megawatthours
2021-12-21,CAL,California,DF,Day-ahead demand forecast,764297,megawatthours
2021-12-21,CAL,California,DF,Day-ahead demand forecast,764734,megawatthours
2021-12-21,CAL,California,DF,Day-ahead demand forecast,763862,megawatthours
2021-12-21,CAL,California,DF,Day-ahead demand forecast,763458,megawatthours
2021-12-21,CAL,California,NG,Net generation,495514,megawatthours
2021-12-21,CAL,California,NG,Net generation,495725,megawatthours
2021-12-21,CAL,California,NG,Net generation,495888,megawatthours
2021-12-21,CAL,California,NG,Net generation,495514,megawatthours
2021-12-21,CAL,California,NG,Net generation,495973,megawatthours
2021-12-21,CAL,California,TI,Total interchange,-239690,megawatthours
2021-12-21,CAL,California,TI,Total interchange,-239657,megawatthours
2021-12-21,CAL,California,TI,Total interchange,-240041,megawatthours
2021-12-21,CAL,California,TI,Total interchange,-239690,megawatthours
2021-12-21,CAL,California,TI,Total interchange,-239462,megawatthours
2021-12-22,CAL,California,D,Demand,749821,megawatthours
2021-12-22,CAL,California,D,Demand,750901,megawatthours
2021-12-22,CAL,California,D,Demand,751926,megawatthours
2021-12-22,CAL,California,D,Demand,749821,megawatthours
2021-12-22,CAL,California,D,Demand,748691,megawatthours
2021-12-22,CAL,California,DF,Day-ahead demand forecast,745871,megawatthours
2021-12-22,CAL,California,DF,Day-ahead demand forecast,747202,megawatthours
2021-12-22,CAL,California,DF,Day-ahead demand forecast,748605,megawatthours
2021-12-22,CAL,California,DF,Day-ahead demand forecast,745871,megawatthours
2021-12-22,CAL,California,DF,Day-ahead demand forecast,744663,megawatthours
2021-12-22,CAL,California,NG,Net generation,483591,megawatthours
2021-12-22,CAL,California,NG,Net generation,485719,megawatthours
2021-12-22,CAL,California,NG,Net generation,487127,megawatthours
2021-12-22,CAL,California,NG,Net generation,483591,megawatthours
2021-12-22,CAL,California,NG,Net generation,481485,megawatthours
2021-12-22,CAL,California,TI,Total interchange,-249053,megawatthours
2021-12-22,CAL,California,TI,Total interchange,-248285,megawatthours
2021-12-22,CAL,California,TI,Total interchange,-248011,megawatthours
2021-12-22,CAL,California,TI,Total interchange,-249053,megawatthours
2021-12-22,CAL,California,TI,Total interchange,-249919,megawatthours
2021-12-23,CAL,California,D,Demand,734779,megawatthours
2021-12-23,CAL,California,D,Demand,734776,megawatthours
2021-12-23,CAL,California,D,Demand,735111,megawatthours
2021-12-23,CAL,California,D,Demand,734779,megawatthours
2021-12-23,CAL,California,D,Demand,735001,megawatthours
2021-12-23,CAL,California,DF,Day-ahead demand forecast,708104,megawatthours
2021-12-23,CAL,California,DF,Day-ahead demand forecast,709091,megawatthours
2021-12-23,CAL,California,DF,Day-ahead demand forecast,710755,megawatthours
2021-12-23,CAL,California,DF,Day-ahead demand forecast,708104,megawatthours
2021-12-23,CAL,California,DF,Day-ahead demand forecast,707497,megawatthours
2021-12-23,CAL,California,NG,Net generation,441597,megawatthours
2021-12-23,CAL,California,NG,Net generation,442064,megawatthours
2021-12-23,CAL,California,NG,Net generation,443819,megawatthours
2021-12-23,CAL,California,NG,Net generation,441597,megawatthours
2021-12-23,CAL,California,NG,Net generation,441303,megawatthours
2021-12-23,CAL,California,TI,Total interchange,-276685,megawatthours
2021-12-23,CAL,California,TI,Total interchange,-275392,megawatthours
2021-12-23,CAL,California,TI,Total interchange,-274516,megawatthours
2021-12-23,CAL,California,TI,Total interchange,-276685,megawatthours
2021-12-23,CAL,California,TI,Total interchange,-277749,megawatthours
2021-12-24,CAL,California,D,Demand,672140,megawatthours
2021-12-24,CAL,California,D,Demand,673701,megawatthours
2021-12-24,CAL,California,D,Demand,675899,megawatthours
2021-12-24,CAL,California,D,Demand,672140,megawatthours
2021-12-24,CAL,California,D,Demand,671189,megawatthours
2021-12-24,CAL,California,DF,Day-ahead demand forecast,658555,megawatthours
2021-12-24,CAL,California,DF,Day-ahead demand forecast,659497,megawatthours
2021-12-24,CAL,California,DF,Day-ahead demand forecast,660522,megawatthours
2021-12-24,CAL,California,DF,Day-ahead demand forecast,658555,megawatthours
2021-12-24,CAL,California,DF,Day-ahead demand forecast,657680,megawatthours
2021-12-24,CAL,California,NG,Net generation,418875,megawatthours
2021-12-24,CAL,California,NG,Net generation,419105,megawatthours
2021-12-24,CAL,California,NG,Net generation,419624,megawatthours
2021-12-24,CAL,California,NG,Net generation,418875,megawatthours
2021-12-24,CAL,California,NG,Net generation,419480,megawatthours
2021-12-24,CAL,California,TI,Total interchange,-235965,megawatthours
2021-12-24,CAL,California,TI,Total interchange,-237059,megawatthours
2021-12-24,CAL,California,TI,Total interchange,-237249,megawatthours
2021-12-24,CAL,California,TI,Total interchange,-235965,megawatthours
2021-12-24,CAL,California,TI,Total interchange,-234698,megawatthours
2021-12-25,CAL,California,D,Demand,659767,megawatthours
2021-12-25,CAL,California,D,Demand,660291,megawatthours
2021-12-25,CAL,California,D,Demand,660927,megawatthours
2021-12-25,CAL,California,D,Demand,659767,megawatthours
2021-12-25,CAL,California,D,Demand,659387,megawatthours
2021-12-25,CAL,California,DF,Day-ahead demand forecast,639152,megawatthours
2021-12-25,CAL,California,DF,Day-ahead demand forecast,639520,megawatthours
2021-12-25,CAL,California,DF,Day-ahead demand forecast,639949,megawatthours
2021-12-25,CAL,California,DF,Day-ahead demand forecast,639152,megawatthours
2021-12-25,CAL,California,DF,Day-ahead demand forecast,638884,megawatthours
2021-12-25,CAL,California,NG,Net generation,439683,megawatthours
2021-12-25,CAL,California,NG,Net generation,439170,megawatthours
2021-12-25,CAL,California,NG,Net generation,438127,megawatthours
2021-12-25,CAL,California,NG,Net generation,439683,megawatthours
2021-12-25,CAL,California,NG,Net generation,440192,megawatthours
2021-12-25,CAL,California,TI,Total interchange,-203204,megawatthours
2021-12-25,CAL,California,TI,Total interchange,-204344,megawatthours
2021-12-25,CAL,California,TI,Total interchange,-207010,megawatthours
2021-12-25,CAL,California,TI,Total interchange,-203204,megawatthours
2021-12-25,CAL,California,TI,Total interchange,-202273,megawatthours
2021-12-26,CAL,California,D,Demand,664217,megawatthours
2021-12-26,CAL,California,D,Demand,663343,megawatthours
2021-12-26,CAL,California,D,Demand,661733,megawatthours
2021-12-26,CAL,California,D,Demand,664217,megawatthours
2021-12-26,CAL,California,D,Demand,664322,megawatthours
2021-12-26,CAL,California,DF,Day-ahead demand forecast,645253,megawatthours
2021-12-26,CAL,California,DF,Day-ahead demand forecast,644537,megawatthours
2021-12-26,CAL,California,DF,Day-ahead demand forecast,643340,megawatthours
2021-12-26,CAL,California,DF,Day-ahead demand forecast,645253,megawatthours
2021-12-26,CAL,California,DF,Day-ahead demand forecast,645710,megawatthours
2021-12-26,CAL,California,NG,Net generation,449678,megawatthours
2021-12-26,CAL,California,NG,Net generation,447565,megawatthours
2021-12-26,CAL,California,NG,Net generation,445130,megawatthours
2021-12-26,CAL,California,NG,Net generation,449678,megawatthours
2021-12-26,CAL,California,NG,Net generation,450760,megawatthours
2021-12-26,CAL,California,TI,Total interchange,-201614,megawatthours
2021-12-26,CAL,California,TI,Total interchange,-202974,megawatthours
2021-12-26,CAL,California,TI,Total interchange,-203570,megawatthours
2021-12-26,CAL,California,TI,Total interchange,-201614,megawatthours
2021-12-26,CAL,California,TI,Total interchange,-200394,megawatthours
2021-12-27,CAL,California,D,Demand,728161,megawatthours
2021-12-27,CAL,California,D,Demand,726674,megawatthours
2021-12-27,CAL,California,D,Demand,724938,megawatthours
2021-12-27,CAL,California,D,Demand,728161,megawatthours
2021-12-27,CAL,California,D,Demand,729408,megawatthours
2021-12-27,CAL,California,DF,Day-ahead demand forecast,733609,megawatthours
2021-12-27,CAL,California,DF,Day-ahead demand forecast,731123,megawatthours
2021-12-27,CAL,California,DF,Day-ahead demand forecast,728384,megawatthours
2021-12-27,CAL,California,DF,Day-ahead demand forecast,733609,megawatthours
2021-12-27,CAL,California,DF,Day-ahead demand forecast,735881,megawatthours
2021-12-27,CAL,California,NG,Net generation,531985,megawatthours
2021-12-27,CAL,California,NG,Net generation,531191,megawatthours
2021-12-27,CAL,California,NG,Net generation,529566,megawatthours
2021-12-27,CAL,California,NG,Net generation,531985,megawatthours
2021-12-27,CAL,California,NG,Net generation,532775,megawatthours
2021-12-27,CAL,California,TI,Total interchange,-180041,megawatthours
