location,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max
Seoul,37.57469,126.96,2024-06-12,30.6,15.7,23.2,0.0,19.1
Seoul,37.57469,126.96,2024-06-13,31.8,18.2,24.6,0.0,16.7
Seoul,37.57469,126.96,2024-06-14,32.8,18.1,24.9,0.0,21.0
Seoul,37.57469,126.96,2024-06-15,27.7,20.2,22.7,7.2,18.5
Seoul,37.57469,126.96,2024-06-16,28.6,16.8,22.3,0.1,20.8
Seoul,37.57469,126.96,2024-06-17,28.8,16.6,22.3,0.0,19.5
Seoul,37.57469,126.96,2024-06-18,31.1,17.4,23.5,0.0,18.6
Seoul,37.57469,126.96,2024-06-19,34.7,18.0,26.2,0.0,13.0
Seoul,37.57469,126.96,2024-06-20,35.6,20.0,27.2,0.0,19.8
Seoul,37.57469,126.96,2024-06-21,32.5,21.2,26.4,0.0,18.2
Seoul,37.57469,126.96,2024-06-22,24.7,22.5,23.3,26.3,12.1
Seoul,37.57469,126.96,2024-06-23,28.5,20.7,24.0,7.2,21.9
Seoul,37.57469,126.96,2024-06-24,26.6,19.5,22.6,11.1,21.5
Seoul,37.57469,126.96,2024-06-25,24.9,16.1,20.9,1.0,22.9
Seoul,37.57469,126.96,2024-06-26,29.0,16.5,22.2,0.3,17.8
Seoul,37.57469,126.96,2024-06-27,30.0,18.9,24.5,0.0,7.0
Seoul,37.57469,126.96,2024-06-28,30.8,19.3,24.5,0.0,14.8
Seoul,37.57469,126.96,2024-06-29,32.7,19.4,25.4,34.5,20.6
Seoul,37.57469,126.96,2024-06-30,24.8,20.9,22.9,4.5,30.8
Seoul,37.57469,126.96,2024-07-01,29.8,20.3,24.1,0.0,16.0
Seoul,37.57469,126.96,2024-07-02,24.2,21.8,23.1,57.7,22.0
Seoul,37.57469,126.96,2024-07-03,26.5,22.6,24.1,5.5,26.9
Seoul,37.57469,126.96,2024-07-04,28.8,21.1,24.9,4.1,25.7
Seoul,37.57469,126.96,2024-07-05,24.8,21.1,23.1,1.9,31.4
Seoul,37.57469,126.96,2024-07-06,29.8,20.9,24.3,25.1,33.4
Seoul,37.57469,126.96,2024-07-07,27.2,19.2,23.4,18.1,17.6
Seoul,37.57469,126.96,2024-07-08,25.2,21.9,23.1,37.7,14.2
Seoul,37.57469,126.96,2024-07-09,26.4,20.5,23.2,8.3,20.5
Seoul,37.57469,126.96,2024-07-10,30.0,22.1,25.5,15.1,17.7
Seoul,37.57469,126.96,2024-07-11,27.1,21.1,23.6,0.4,13.9
Seoul,37.57469,126.96,2024-07-12,30.1,20.6,24.4,0.6,10.9
Seoul,37.57469,126.96,2024-07-13,31.1,21.8,25.8,5.6,11.8
Seoul,37.57469,126.96,2024-07-14,30.5,22.2,25.9,1.4,16.2
Seoul,37.57469,126.96,2024-07-15,30.8,22.0,26.4,0.3,13.7
Seoul,37.57469,126.96,2024-07-16,29.8,23.2,25.5,17.8,15.1
Seoul,37.57469,126.96,2024-07-17,26.9,22.3,24.7,89.6,22.4
Seoul,37.57469,126.96,2024-07-18,25.4,23.3,24.4,60.6,24.1
Seoul,37.57469,126.96,2024-07-19,29.0,23.1,25.2,1.2,17.7
Seoul,37.57469,126.96,2024-07-20,29.5,22.4,25.3,25.8,25.7
Seoul,37.57469,126.96,2024-07-21,29.0,22.7,25.5,7.4,37.1
Seoul,37.57469,126.96,2024-07-22,27.6,24.5,26.1,41.4,37.5
Seoul,37.57469,126.96,2024-07-23,26.5,23.6,24.9,26.2,34.2
Seoul,37.57469,126.96,2024-07-24,30.5,23.6,25.9,3.4,19.6
Seoul,37.57469,126.96,2024-07-25,31.9,23.1,27.2,5.5,11.7
Seoul,37.57469,126.96,2024-07-26,32.8,24.8,27.4,18.0,20.8
Seoul,37.57469,126.96,2024-07-27,30.0,25.1,27.0,39.4,15.5
Seoul,37.57469,126.96,2024-07-28,31.0,25.9,28.0,0.4,27.7
Seoul,37.57469,126.96,2024-07-29,28.2,25.3,26.6,2.1,28.9
Seoul,37.57469,126.96,2024-07-30,30.3,24.7,26.8,0.9,18.5
Seoul,37.57469,126.96,2024-07-31,31.3,24.6,27.4,0.7,15.8
Seoul,37.57469,126.96,2024-08-01,31.9,25.0,28.1,1.0,16.5
Seoul,37.57469,126.96,2024-08-02,30.0,25.2,27.4,11.1,18.1
Seoul,37.57469,126.96,2024-08-03,31.9,24.2,27.8,5.6,14.1
Seoul,37.57469,126.96,2024-08-04,33.3,24.0,28.9,0.0,7.2
Seoul,37.57469,126.96,2024-08-05,31.5,25.7,28.1,15.7,11.1
Seoul,37.57469,126.96,2024-08-06,31.0,24.9,27.7,3.2,10.1
Seoul,37.57469,126.96,2024-08-07,30.9,24.4,27.2,2.2,11.9
Seoul,37.57469,126.96,2024-08-08,29.4,23.1,26.4,6.5,11.2
Seoul,37.57469,126.96,2024-08-09,31.9,24.1,27.2,0.0,12.4
Seoul,37.57469,126.96,2024-08-10,32.0,24.2,27.8,0.0,9.2
Seoul,37.57469,126.96,2024-08-11,32.7,25.0,28.5,0.4,11.1
Seoul,37.57469,126.96,2024-08-12,32.3,25.9,29.0,0.4,6.8
Seoul,37.57469,126.96,2024-08-13,33.6,25.4,28.8,0.6,10.7
Seoul,37.57469,126.96,2024-08-14,32.7,25.3,28.4,0.1,11.7
Seoul,37.57469,126.96,2024-08-15,32.3,25.5,28.0,8.4,8.9
Seoul,37.57469,126.96,2024-08-16,31.8,24.9,28.2,0.1,7.7
Seoul,37.57469,126.96,2024-08-17,32.3,25.3,28.1,2.1,10.6
Seoul,37.57469,126.96,2024-08-18,32.2,24.1,27.1,21.2,11.5
Seoul,37.57469,126.96,2024-08-19,32.5,24.8,27.8,6.9,11.3
Seoul,37.57469,126.96,2024-08-20,34.0,25.5,28.8,10.1,11.9
Seoul,37.57469,126.96,2024-08-21,28.6,25.3,26.4,71.5,28.3
Seoul,37.57469,126.96,2024-08-22,30.9,25.0,27.4,5.9,27.0
Seoul,37.57469,126.96,2024-08-23,29.5,24.2,26.3,4.3,17.8
Seoul,37.57469,126.96,2024-08-24,29.5,22.5,25.8,0.8,11.1
Seoul,37.57469,126.96,2024-08-25,30.6,24.1,26.8,0.7,7.9
Seoul,37.57469,126.96,2024-08-26,29.3,23.4,26.4,0.8,9.3
Seoul,37.57469,126.96,2024-08-27,26.5,22.1,24.2,2.0,12.3
Seoul,37.57469,126.96,2024-08-28,31.4,20.9,26.1,0.0,18.3
Seoul,37.57469,126.96,2024-08-29,30.8,20.9,26.0,0.0,16.3
Seoul,37.57469,126.96,2024-08-30,31.2,21.1,26.0,0.0,13.0
Seoul,37.57469,126.96,2024-08-31,29.9,19.4,24.7,0.0,8.4
Seoul,37.57469,126.96,2024-09-01,28.3,20.8,24.5,0.0,13.5
Seoul,37.57469,126.96,2024-09-02,25.5,20.4,22.7,27.0,18.7
Seoul,37.57469,126.96,2024-09-03,29.2,20.5,24.2,0.0,14.3
Seoul,37.57469,126.96,2024-09-04,29.9,19.9,24.6,0.0,12.4
Seoul,37.57469,126.96,2024-09-05,27.5,22.6,24.8,2.0,25.1
Seoul,37.57469,126.96,2024-09-06,25.9,21.5,23.7,1.7,18.8
Seoul,37.57469,126.96,2024-09-07,29.0,21.0,24.3,1.7,11.0
Seoul,37.57469,126.96,2024-09-08,29.9,20.1,24.6,0.0,9.4
Seoul,37.57469,126.96,2024-09-09,31.1,22.3,26.4,0.0,8.8
Seoul,37.57469,126.96,2024-09-10,31.4,23.4,27.0,0.4,11.5
Seoul,37.57469,126.96,2024-09-11,32.7,22.6,26.9,8.3,17.8
Seoul,37.57469,126.96,2024-09-12,25.2,24.0,24.7,28.4,10.2
Seoul,37.57469,126.96,2024-09-13,27.6,23.4,24.9,17.2,11.4
Seoul,37.57469,126.96,2024-09-14,29.2,23.5,25.8,1.6,12.6
Seoul,37.57469,126.96,2024-09-15,29.8,22.2,25.3,0.6,21.3
Seoul,37.57469,126.96,2024-09-16,31.0,20.5,25.4,0.7,15.5
Seoul,37.57469,126.96,2024-09-17,30.8,24.7,27.2,5.6,11.7
Seoul,37.57469,126.96,2024-09-18,29.7,23.7,26.6,10.9,11.0
Seoul,37.57469,126.96,2024-09-19,29.4,24.5,26.4,1.5,7.8
Seoul,37.57469,126.96,2024-09-20,26.9,16.9,24.2,69.6,24.4
Seoul,37.57469,126.96,2024-09-21,21.6,17.0,19.0,28.3,26.4
Seoul,37.57469,126.96,2024-09-22,23.6,17.3,19.9,0.3,16.7
Seoul,37.57469,126.96,2024-09-23,23.6,14.8,18.8,0.0,14.7
Seoul,37.57469,126.96,2024-09-24,23.5,13.7,18.2,0.0,10.1
Seoul,37.57469,126.96,2024-09-25,25.9,16.1,20.7,0.5,10.3
Seoul,37.57469,126.96,2024-09-26,26.0,18.5,21.3,3.4,12.5
Seoul,37.57469,126.96,2024-09-27,26.0,16.4,21.0,0.3,14.2
Seoul,37.57469,126.96,2024-09-28,26.0,17.8,21.3,0.0,17.5
Seoul,37.57469,126.96,2024-09-29,26.5,17.8,21.4,0.0,13.2
Seoul,37.57469,126.96,2024-09-30,25.4,15.8,20.3,0.0,9.3
Seoul,37.57469,126.96,2024-10-01,20.1,12.1,17.2,5.8,19.8
Seoul,37.57469,126.96,2024-10-02,17.9,9.6,12.9,0.0,13.3
Seoul,37.57469,126.96,2024-10-03,20.0,7.8,13.6,0.0,13.7
Seoul,37.57469,126.96,2024-10-04,20.9,8.4,14.4,0.0,10.8
Seoul,37.57469,126.96,2024-10-05,21.1,8.7,14.4,0.0,9.5
Seoul,37.57469,126.96,2024-10-06,16.7,8.9,13.3,0.1,9.0
Seoul,37.57469,126.96,2024-10-07,19.8,12.2,15.5,0.0,10.5
Seoul,37.57469,126.96,2024-10-08,20.5,9.9,15.5,0.5,9.8
Seoul,37.57469,126.96,2024-10-09,21.9,11.8,16.5,0.0,10.9
Seoul,37.57469,126.96,2024-10-10,21.0,12.6,16.5,0.3,8.1
Seoul,37.57469,126.96,2024-10-11,21.6,11.1,15.8,0.0,8.9
Seoul,37.57469,126.96,2024-10-12,20.8,9.8,15.1,0.0,8.9
Seoul,37.57469,126.96,2024-10-13,22.2,9.9,15.8,0.0,10.3
Seoul,37.57469,126.96,2024-10-14,21.1,15.1,17.7,0.2,10.7
Seoul,37.57469,126.96,2024-10-15,21.5,14.6,17.4,2.3,8.7
Seoul,37.57469,126.96,2024-10-16,21.1,12.6,15.6,0.0,9.0
Seoul,37.57469,126.96,2024-10-17,23.1,10.2,16.5,0.0,8.8
Seoul,37.57469,126.96,2024-10-18,18.5,15.2,16.1,41.1,16.3
Seoul,37.57469,126.96,2024-10-19,20.5,11.4,15.7,9.5,23.4
Seoul,37.57469,126.96,2024-10-20,16.8,8.9,12.1,0.0,21.2
Seoul,37.57469,126.96,2024-10-21,17.2,7.7,12.4,0.8,13.7
Seoul,37.57469,126.96,2024-10-22,16.6,12.9,14.9,13.7,17.2
Seoul,37.57469,126.96,2024-10-23,14.9,7.2,11.9,0.8,28.2
Seoul,37.57469,126.96,2024-10-24,16.5,4.6,10.6,0.0,11.4
Seoul,37.57469,126.96,2024-10-25,19.4,6.1,11.9,0.0,10.3
Seoul,37.57469,126.96,2024-10-26,21.5,9.5,14.7,0.0,9.4
Seoul,37.57469,126.96,2024-10-27,17.8,11.8,14.5,0.1,8.5
Seoul,37.57469,126.96,2024-10-28,19.0,9.4,14.0,0.1,18.5
Seoul,37.57469,126.96,2024-10-29,16.9,9.1,13.1,0.2,10.7
Seoul,37.57469,126.96,2024-10-30,18.3,8.8,13.3,0.0,10.4
Seoul,37.57469,126.96,2024-10-31,19.5,7.7,12.7,0.0,11.4
Seoul,37.57469,126.96,2024-11-01,17.1,8.9,12.6,0.0,8.9
Seoul,37.57469,126.96,2024-11-02,22.5,10.1,15.6,0.0,11.7
Seoul,37.57469,126.96,2024-11-03,20.9,9.2,14.6,1.1,15.9
Seoul,37.57469,126.96,2024-11-04,16.9,7.8,13.3,1.1,21.9
Seoul,37.57469,126.96,2024-11-05,12.9,4.9,8.1,0.0,19.4
Seoul,37.57469,126.96,2024-11-06,9.8,1.6,5.3,0.0,13.4
Seoul,37.57469,126.96,2024-11-07,11.6,-0.2,5.0,0.0,11.1
Seoul,37.57469,126.96,2024-11-08,14.6,-0.4,6.5,0.0,12.3
Seoul,37.57469,126.96,2024-11-09,17.1,4.2,9.7,0.0,10.6
Seoul,37.57469,126.96,2024-11-10,17.3,7.5,10.9,0.0,11.1
Seoul,37.57469,126.96,2024-11-11,17.7,8.5,12.0,0.0,8.2
Seoul,37.57469,126.96,2024-11-12,16.6,6.9,11.3,0.0,10.9
Seoul,37.57469,126.96,2024-11-13,18.1,6.5,11.7,0.0,7.5
Seoul,37.57469,126.96,2024-11-14,15.4,9.9,12.6,0.2,7.6
Seoul,37.57469,126.96,2024-11-15,18.4,11.4,14.1,0.0,7.9
Seoul,37.57469,126.96,2024-11-16,20.2,12.7,15.4,5.7,13.8
Seoul,37.57469,126.96,2024-11-17,13.1,2.4,6.8,0.1,17.8
Seoul,37.57469,126.96,2024-11-18,5.4,-1.4,1.7,0.0,16.9
Seoul,37.57469,126.96,2024-11-19,6.8,-0.9,2.4,0.0,5.8
Seoul,37.57469,126.96,2024-11-20,9.4,0.9,4.8,0.0,6.6
Seoul,37.57469,126.96,2024-11-21,12.9,3.5,7.4,1.1,15.3
Seoul,37.57469,126.96,2024-11-22,9.1,1.8,5.2,0.0,12.4
Seoul,37.57469,126.96,2024-11-23,9.8,-0.4,4.2,0.0,6.5
Seoul,37.57469,126.96,2024-11-24,10.9,1.0,5.4,0.0,6.3
Seoul,37.57469,126.96,2024-11-25,14.1,1.9,8.0,0.0,18.1
Seoul,37.57469,126.96,2024-11-26,11.1,1.5,6.7,21.3,21.3
Seoul,37.57469,126.96,2024-11-27,1.2,-2.3,-0.7,10.9,8.9
Seoul,37.57469,126.96,2024-11-28,1.0,-5.2,-1.9,0.7,7.4
Seoul,37.57469,126.96,2024-11-29,0.9,-7.8,-2.8,0.0,9.2
Seoul,37.57469,126.96,2024-11-30,4.0,-4.4,0.0,0.0,9.2
Seoul,37.57469,126.96,2024-12-01,4.7,-2.9,1.1,0.3,8.1
Seoul,37.57469,126.96,2024-12-02,12.4,-0.4,5.4,0.2,15.9
Seoul,37.57469,126.96,2024-12-03,2.2,-4.3,-1.1,0.0,11.0
Seoul,37.57469,126.96,2024-12-04,3.8,-2.0,0.3,0.0,10.9
Seoul,37.57469,126.96,2024-12-05,6.6,-1.9,1.4,0.0,16.2
Seoul,37.57469,126.96,2024-12-06,3.3,-2.5,0.1,0.0,16.3
Seoul,37.57469,126.96,2024-12-07,1.5,-3.5,-1.7,0.0,13.7
Seoul,37.57469,126.96,2024-12-08,2.2,-4.8,-2.0,0.0,12.9
Seoul,37.57469,126.96,2024-12-09,3.7,-4.5,-1.2,0.0,5.1
Seoul,37.57469,126.96,2024-12-10,5.1,-2.5,0.3,0.0,10.9
Seoul,37.57469,126.96,2024-12-11,5.1,-2.3,0.4,0.0,9.3
Seoul,37.57469,126.96,2024-12-12,2.8,-4.6,-1.5,0.0,8.6
Seoul,37.57469,126.96,2024-12-13,2.8,-2.3,-0.5,0.0,12.2
Seoul,37.57469,126.96,2024-12-14,0.9,-4.9,-2.3,0.0,12.6
Seoul,37.57469,126.96,2024-12-15,4.3,-2.7,-0.1,0.0,16.2
Seoul,37.57469,126.96,2024-12-16,2.5,-3.8,-1.3,0.0,11.2
Seoul,37.57469,126.96,2024-12-17,0.8,-4.0,-2.0,0.0,12.0
Seoul,37.57469,126.96,2024-12-18,-1.2,-6.8,-4.3,0.0,9.5
Seoul,37.57469,126.96,2024-12-19,1.6,-6.4,-3.2,0.0,5.2
Seoul,37.57469,126.96,2024-12-20,2.7,-3.3,-0.8,0.8,6.7
Seoul,37.57469,126.96,2024-12-21,0.8,-6.2,-1.5,0.7,18.0
Seoul,37.57469,126.96,2024-12-22,-2.0,-8.6,-5.9,0.0,13.0
Seoul,37.57469,126.96,2024-12-23,3.3,-9.4,-3.5,0.0,10.3
Seoul,37.57469,126.96,2024-12-24,1.1,-6.6,-2.9,0.0,8.5
Seoul,37.57469,126.96,2024-12-25,4.2,-4.8,-0.1,0.3,11.4
Seoul,37.57469,126.96,2024-12-26,1.7,-5.2,-1.5,0.0,17.0
Seoul,37.57469,126.96,2024-12-27,0.3,-6.0,-3.5,0.0,14.3
Seoul,37.57469,126.96,2024-12-28,-0.2,-6.7,-3.9,0.0,18.2
Seoul,37.57469,126.96,2024-12-29,3.0,-5.2,-1.4,0.0,5.8
Seoul,37.57469,126.96,2024-12-30,8.4,-0.9,3.2,0.3,21.7
Seoul,37.57469,126.96,2024-12-31,2.0,-3.6,-1.0,0.1,14.1
Seoul,37.57469,126.96,2025-01-01,6.8,-3.4,0.7,0.0,13.9
Seoul,37.57469,126.96,2025-01-02,4.2,-4.1,-1.1,0.0,10.7
Seoul,37.57469,126.96,2025-01-03,1.0,-5.4,-2.6,0.0,13.6
Seoul,37.57469,126.96,2025-01-04,2.8,-5.3,-1.9,0.0,8.6
Seoul,37.57469,126.96,2025-01-05,3.0,-1.6,0.5,7.1,11.6
Seoul,37.57469,126.96,2025-01-06,1.2,-5.2,-1.6,3.1,15.9
Seoul,37.57469,126.96,2025-01-07,-0.1,-10.0,-4.6,0.0,17.7
Seoul,37.57469,126.96,2025-01-08,0.1,-6.8,-4.2,0.0,15.8
Seoul,37.57469,126.96,2025-01-09,-7.3,-12.4,-10.6,0.0,22.3
Seoul,37.57469,126.96,2025-01-10,-3.7,-12.4,-8.7,0.0,9.3
Seoul,37.57469,126.96,2025-01-11,-2.3,-10.1,-6.3,0.0,6.6
Seoul,37.57469,126.96,2025-01-12,1.0,-7.6,-3.8,0.0,7.7
Seoul,37.57469,126.96,2025-01-13,4.0,-4.9,-1.2,0.7,14.0
Seoul,37.57469,126.96,2025-01-14,5.3,-2.4,0.9,0.5,13.5
Seoul,37.57469,126.96,2025-01-15,-2.5,-6.1,-4.3,0.0,15.5
Seoul,37.57469,126.96,2025-01-16,2.2,-5.1,-1.6,0.1,15.6
Seoul,37.57469,126.96,2025-01-17,3.2,-6.8,-2.7,0.0,7.4
Seoul,37.57469,126.96,2025-01-18,4.5,-4.2,-1.0,0.0,5.4
Seoul,37.57469,126.96,2025-01-19,6.2,-2.9,0.7,0.0,7.8
Seoul,37.57469,126.96,2025-01-20,4.8,-1.0,1.4,0.1,8.0
Seoul,37.57469,126.96,2025-01-21,5.1,-2.8,0.1,0.0,5.9
Seoul,37.57469,126.96,2025-01-22,4.7,-2.0,0.8,0.2,6.9
Seoul,37.57469,126.96,2025-01-23,4.4,-3.6,-0.6,0.0,7.6
Seoul,37.57469,126.96,2025-01-24,7.3,-3.2,0.6,0.0,6.9
Seoul,37.57469,126.96,2025-01-25,7.9,-0.4,2.6,0.0,14.4
Seoul,37.57469,126.96,2025-01-26,5.7,-0.8,2.1,0.0,10.3
Seoul,37.57469,126.96,2025-01-27,1.8,-4.4,-0.8,5.3,19.2
Seoul,37.57469,126.96,2025-01-28,-4.4,-6.2,-5.4,0.1,21.1
Seoul,37.57469,126.96,2025-01-29,-4.5,-9.0,-6.7,0.0,18.4
