date,gamePk,gameDate,season,gameType,status,away_team,home_team,away_score,home_score
2022-03-27,706887,2022-03-27T17:05:00Z,2022,S,Final,Pittsburgh Pirates,New York Yankees,4,7
2022-03-27,706796,2022-03-27T17:07:00Z,2022,S,Final,Philadelphia Phillies,Toronto Blue Jays,10,5
2022-03-27,706894,2022-03-27T17:10:00Z,2022,S,Final,St. Louis Cardinals,New York Mets,3,7
2022-03-27,706992,2022-03-27T20:05:00Z,2022,S,Final,Colorado Rockies,Cincinnati Reds,4,4
2022-03-27,707007,2022-03-27T20:05:00Z,2022,S,Final,Kansas City Royals,Chicago Cubs,12,13
2022-03-27,706876,2022-03-27T20:05:00Z,2022,S,Final,Seattle Mariners,Oakland Athletics,7,1
2022-03-27,706808,2022-03-27T20:05:00Z,2022,S,Final,Arizona Diamondbacks,Texas Rangers,0,13
2022-03-27,706926,2022-03-27T20:05:00Z,2022,S,Final,Chicago White Sox,Los Angeles Dodgers,9,0
2022-03-27,707117,2022-03-27T20:10:00Z,2022,S,Final,Colorado Rockies,Arizona Diamondbacks,2,5
2022-03-27,706851,2022-03-27T20:10:00Z,2022,S,Final,Cleveland Guardians,San Diego Padres,1,5
2022-03-27,706938,2022-03-27T20:10:00Z,2022,S,Final,San Francisco Giants,Los Angeles Angels,6,1
2022-03-28,706822,2022-03-28T17:05:00Z,2022,S,Final,Houston Astros,St. Louis Cardinals,2,1
2022-03-28,706869,2022-03-28T17:05:00Z,2022,S,Final,Baltimore Orioles,Philadelphia Phillies,1,7
2022-03-28,707032,2022-03-28T17:05:00Z,2022,S,Final,Toronto Blue Jays,Atlanta Braves,4,5
2022-03-28,706788,2022-03-28T17:05:00Z,2022,S,Final,Miami Marlins,Washington Nationals,8,1
2022-03-28,706960,2022-03-28T17:05:00Z,2022,S,Final,New York Yankees,Detroit Tigers,11,7
2022-03-28,706945,2022-03-28T20:05:00Z,2022,S,Final,Cleveland Guardians,Kansas City Royals,9,19
2022-03-28,706999,2022-03-28T20:05:00Z,2022,S,Final,San Diego Padres,Chicago White Sox,9,8
2022-03-28,707045,2022-03-28T20:10:00Z,2022,S,Final,Los Angeles Dodgers,Arizona Diamondbacks,3,5
2022-03-28,706935,2022-03-28T20:10:00Z,2022,S,Final,Oakland Athletics,Los Angeles Angels,2,7
2022-03-28,706830,2022-03-28T20:10:00Z,2022,S,Final,Texas Rangers,Seattle Mariners,5,6
2022-03-28,706913,2022-03-28T20:10:00Z,2022,S,Final,San Francisco Giants,Milwaukee Brewers,2,5
2022-03-28,706989,2022-03-29T01:05:00Z,2022,S,Final,Chicago Cubs,Cincinnati Reds,4,2
2022-03-29,706952,2022-03-29T17:05:00Z,2022,S,Final,Washington Nationals,Houston Astros,1,3
2022-03-29,706861,2022-03-29T17:05:00Z,2022,S,Final,Boston Red Sox,Pittsburgh Pirates,2,6
2022-03-29,706815,2022-03-29T17:05:00Z,2022,S,Final,Minnesota Twins,Tampa Bay Rays,2,4
2022-03-29,707065,2022-03-29T17:05:00Z,2022,S,Final,Philadelphia Phillies,New York Yankees,2,14
2022-03-29,707005,2022-03-29T20:05:00Z,2022,S,Final,Arizona Diamondbacks,Chicago Cubs,2,3
2022-03-29,706840,2022-03-29T20:05:00Z,2022,S,Final,San Diego Padres,San Francisco Giants,6,11
2022-03-29,706809,2022-03-29T20:05:00Z,2022,S,Final,Cincinnati Reds,Texas Rangers,7,1
2022-03-29,706983,2022-03-29T20:05:00Z,2022,S,Final,Milwaukee Brewers,Cleveland Guardians,3,10
2022-03-29,706973,2022-03-29T20:10:00Z,2022,S,Final,Los Angeles Angels,Colorado Rockies,8,2
2022-03-29,706833,2022-03-29T20:10:00Z,2022,S,Final,Kansas City Royals,Seattle Mariners,11,4
2022-03-29,706918,2022-03-29T22:40:00Z,2022,S,Final,New York Mets,Miami Marlins,10,0
2022-03-29,706929,2022-03-30T01:05:00Z,2022,S,Final,Oakland Athletics,Los Angeles Dodgers,4,6
2022-03-30,706786,2022-03-30T17:05:00Z,2022,S,Final,St. Louis Cardinals,Washington Nationals,29,8
2022-03-30,707025,2022-03-30T17:05:00Z,2022,S,Final,Tampa Bay Rays,Baltimore Orioles,6,7
2022-03-30,706902,2022-03-30T17:05:00Z,2022,S,Final,Pittsburgh Pirates,Minnesota Twins,4,9
2022-03-30,706868,2022-03-30T17:05:00Z,2022,S,Final,Detroit Tigers,Philadelphia Phillies,7,1
2022-03-30,707014,2022-03-30T17:05:00Z,2022,S,Final,Atlanta Braves,Boston Red Sox,7,10
2022-03-30,706878,2022-03-30T20:05:00Z,2022,S,Final,Cincinnati Reds,Oakland Athletics,4,5
2022-03-30,707006,2022-03-30T20:05:00Z,2022,S,Final,Seattle Mariners,Chicago Cubs,5,8
2022-03-30,706943,2022-03-30T20:05:00Z,2022,S,Final,San Francisco Giants,Kansas City Royals,9,5
2022-03-30,706997,2022-03-30T20:05:00Z,2022,S,Final,Texas Rangers,Chicago White Sox,0,7
2022-03-30,706968,2022-03-30T20:10:00Z,2022,S,Final,Arizona Diamondbacks,Colorado Rockies,9,2
2022-03-30,706850,2022-03-30T20:10:00Z,2022,S,Final,Milwaukee Brewers,San Diego Padres,2,4
2022-03-30,706893,2022-03-30T22:10:00Z,2022,S,Final,Houston Astros,New York Mets,5,3
2022-03-30,706881,2022-03-30T22:35:00Z,2022,S,Final,Toronto Blue Jays,New York Yankees,11,3
2022-03-30,706981,2022-03-31T01:05:00Z,2022,S,Final,Los Angeles Dodgers,Cleveland Guardians,12,1
2022-03-31,706856,2022-03-31T17:05:00Z,2022,S,Final,Baltimore Orioles,Pittsburgh Pirates,4,4
2022-03-31,707016,2022-03-31T17:05:00Z,2022,S,Final,Minnesota Twins,Boston Red Sox,3,4
2022-03-31,707035,2022-03-31T17:05:00Z,2022,S,Final,Tampa Bay Rays,Atlanta Braves,5,1
2022-03-31,706864,2022-03-31T17:05:00Z,2022,S,Final,New York Yankees,Philadelphia Phillies,3,5
2022-03-31,706795,2022-03-31T17:07:00Z,2022,S,Final,Detroit Tigers,Toronto Blue Jays,3,5
2022-03-31,706871,2022-03-31T20:05:00Z,2022,S,Final,Kansas City Royals,Oakland Athletics,5,4
2022-03-31,706841,2022-03-31T20:05:00Z,2022,S,Final,Colorado Rockies,San Francisco Giants,2,13
2022-03-31,706802,2022-03-31T20:05:00Z,2022,S,Final,Los Angeles Dodgers,Texas Rangers,2,8
2022-03-31,707047,2022-03-31T20:10:00Z,2022,S,Final,San Diego Padres,Arizona Diamondbacks,2,8
2022-03-31,706909,2022-03-31T20:10:00Z,2022,S,Final,Los Angeles Angels,Milwaukee Brewers,10,5
2022-03-31,706892,2022-03-31T22:10:00Z,2022,S,Final,Washington Nationals,New York Mets,7,3
2022-03-31,706917,2022-03-31T22:40:00Z,2022,S,Final,St. Louis Cardinals,Miami Marlins,4,7
2022-03-31,706991,2022-04-01T01:05:00Z,2022,S,Final,Chicago White Sox,Cincinnati Reds,8,2
2022-03-31,706831,2022-04-01T01:40:00Z,2022,S,Final,Cleveland Guardians,Seattle Mariners,2,3
2022-04-01,706821,2022-04-01T17:05:00Z,2022,S,Final,New York Mets,St. Louis Cardinals,2,7
2022-04-01,706814,2022-04-01T17:05:00Z,2022,S,Final,Boston Red Sox,Tampa Bay Rays,3,9
2022-04-01,706853,2022-04-01T17:05:00Z,2022,S,Final,Toronto Blue Jays,Pittsburgh Pirates,6,6
2022-04-01,707024,2022-04-01T17:05:00Z,2022,S,Final,Philadelphia Phillies,Baltimore Orioles,2,3
2022-04-01,706901,2022-04-01T17:05:00Z,2022,S,Final,Atlanta Braves,Minnesota Twins,7,8
2022-04-01,706956,2022-04-01T17:05:00Z,2022,S,Final,Miami Marlins,Houston Astros,1,2
2022-04-01,706961,2022-04-01T17:05:00Z,2022,S,Final,New York Yankees,Detroit Tigers,6,2
2022-04-01,706837,2022-04-01T19:05:00Z,2022,S,Final,Texas Rangers,San Francisco Giants,7,7
2022-04-01,706998,2022-04-01T20:05:00Z,2022,S,Final,Oakland Athletics,Chicago White Sox,12,4
2022-04-01,707046,2022-04-01T20:10:00Z,2022,S,Final,Chicago Cubs,Arizona Diamondbacks,0,6
2022-04-01,706936,2022-04-01T20:10:00Z,2022,S,Final,Cincinnati Reds,Los Angeles Angels,6,7
2022-04-01,706910,2022-04-01T20:10:00Z,2022,S,Final,Chicago Cubs,Milwaukee Brewers,3,5
2022-04-01,706982,2022-04-02T01:05:00Z,2022,S,Final,Arizona Diamondbacks,Cleveland Guardians,1,5
2022-04-01,706844,2022-04-02T01:40:00Z,2022,S,Final,Kansas City Royals,San Diego Padres,2,4
2022-04-01,706970,2022-04-02T01:40:00Z,2022,S,Final,Seattle Mariners,Colorado Rockies,1,2
2022-04-02,706962,2022-04-02T17:05:00Z,2022,S,Completed Early,Baltimore Orioles,Detroit Tigers,2,0
2022-04-02,707015,2022-04-02T17:05:00Z,2022,S,Final,Pittsburgh Pirates,Boston Red Sox,7,2
2022-04-02,706811,2022-04-02T17:05:00Z,2022,S,Final,Minnesota Twins,Tampa Bay Rays,8,2
2022-04-02,706885,2022-04-02T17:05:00Z,2022,S,Completed Early,Atlanta Braves,New York Yankees,0,10
2022-04-02,706794,2022-04-02T17:07:00Z,2022,S,Completed Early,Philadelphia Phillies,Toronto Blue Jays,2,2
2022-04-02,707004,2022-04-02T19:05:00Z,2022,S,Final,Los Angeles Angels,Chicago Cubs,4,5
2022-04-02,706927,2022-04-02T19:05:00Z,2022,S,Final,San Francisco Giants,Los Angeles Dodgers,10,2
2022-04-02,706875,2022-04-02T20:05:00Z,2022,S,Final,Colorado Rockies,Oakland Athletics,11,11
2022-04-02,706990,2022-04-03T01:05:00Z,2022,S,Final,San Diego Padres,Cincinnati Reds,3,6
2022-04-02,706804,2022-04-03T01:05:00Z,2022,S,Final,Cleveland Guardians,Texas Rangers,1,3
2022-04-02,707042,2022-04-03T01:10:00Z,2022,S,Final,Chicago White Sox,Arizona Diamondbacks,4,8
2022-04-02,706828,2022-04-03T01:40:00Z,2022,S,Final,Milwaukee Brewers,Seattle Mariners,3,4
2022-04-02,706953,2022-04-02T22:05:00Z,2022,S,Cancelled,St. Louis Cardinals,Houston Astros,,
2022-04-02,706920,2022-04-02T22:40:00Z,2022,S,Cancelled,Washington Nationals,Miami Marlins,,
2022-04-03,706785,2022-04-03T17:05:00Z,2022,S,Final,Houston Astros,Washington Nationals,6,9
2022-04-03,706854,2022-04-03T17:05:00Z,2022,S,Final,Tampa Bay Rays,Pittsburgh Pirates,9,2
2022-04-03,706900,2022-04-03T17:05:00Z,2022,S,Final,Baltimore Orioles,Minnesota Twins,2,8
2022-04-03,706865,2022-04-03T17:05:00Z,2022,S,Final,Detroit Tigers,Philadelphia Phillies,7,8
2022-04-03,707034,2022-04-03T17:05:00Z,2022,S,Final,Boston Red Sox,Atlanta Braves,6,3
2022-04-03,706797,2022-04-03T17:07:00Z,2022,S,Final,New York Yankees,Toronto Blue Jays,5,7
2022-04-03,706891,2022-04-03T17:10:00Z,2022,S,Final,Miami Marlins,New York Mets,4,8
2022-04-03,706873,2022-04-03T20:05:00Z,2022,S,Final,San Diego Padres,Oakland Athletics,2,8
2022-04-03,706946,2022-04-03T20:05:00Z,2022,S,Final,Seattle Mariners,Kansas City Royals,10,8
2022-04-03,706996,2022-04-03T20:05:00Z,2022,S,Final,Colorado Rockies,Chicago White Sox,13,4
2022-04-03,707041,2022-04-03T20:10:00Z,2022,S,Final,Cincinnati Reds,Arizona Diamondbacks,15,4
2022-04-03,706911,2022-04-03T20:10:00Z,2022,S,Final,Texas Rangers,Milwaukee Brewers,13,2
2022-04-03,706977,2022-04-04T01:05:00Z,2022,S,Final,Chicago Cubs,Cleveland Guardians,7,3
2022-04-03,706937,2022-04-04T01:05:00Z,2022,S,Final,Los Angeles Dodgers,Los Angeles Angels,1,5
2022-04-04,706951,2022-04-04T16:05:00Z,2022,S,Final,New York Mets,Houston Astros,3,3
2022-04-04,707023,2022-04-04T17:05:00Z,2022,S,Final,Pittsburgh Pirates,Baltimore Orioles,9,3
2022-04-04,706823,2022-04-04T17:05:00Z,2022,S,Final,Washington Nationals,St. Louis Cardinals,3,4
2022-04-04,706957,2022-04-04T17:05:00Z,2022,S,Final,Toronto Blue Jays,Detroit Tigers,2,4
2022-04-04,706898,2022-04-04T17:05:00Z,2022,S,Final,Boston Red Sox,Minnesota Twins,0,2
2022-04-04,706812,2022-04-04T17:05:00Z,2022,S,Final,Atlanta Braves,Tampa Bay Rays,8,2
2022-04-04,706884,2022-04-04T17:05:00Z,2022,S,Final,Philadelphia Phillies,New York Yankees,2,5
2022-04-04,706986,2022-04-04T20:05:00Z,2022,S,Final,Kansas City Royals,Cincinnati Reds,6,10
2022-04-04,706874,2022-04-04T20:05:00Z,2022,S,Final,San Francisco Giants,Oakland Athletics,5,3
2022-04-04,706803,2022-04-04T20:05:00Z,2022,S,Final,San Diego Padres,Texas Rangers,11,5
2022-04-04,707008,2022-04-04T20:05:00Z,2022,S,Final,Chicago White Sox,Chicago Cubs,9,15
2022-04-04,706827,2022-04-04T20:10:00Z,2022,S,Final,Arizona Diamondbacks,Seattle Mariners,3,6
2022-04-04,706928,2022-04-05T01:10:00Z,2022,S,Final,Los Angeles Angels,Los Angeles Dodgers,10,4
2022-04-04,707043,2022-04-05T01:40:00Z,2022,S,Final,Cleveland Guardians,Arizona Diamondbacks,1,3
2022-04-04,706969,2022-04-05T01:40:00Z,2022,S,Final,Milwaukee Brewers,Colorado Rockies,8,7
2022-04-05,706919,2022-04-05T15:05:00Z,2022,S,Final,St. Louis Cardinals,Miami Marlins,7,0
2022-04-05,706787,2022-04-05T16:05:00Z,2022,S,Final,New York Mets,Washington Nationals,0,14
2022-04-05,706862,2022-04-05T16:05:00Z,2022,S,Final,Pittsburgh Pirates,Philadelphia Phillies,1,5
2022-04-05,707010,2022-04-05T17:05:00Z,2022,S,Final,Minnesota Twins,Boston Red Sox,6,10
2022-04-05,707033,2022-04-05T17:05:00Z,2022,S,Final,Tampa Bay Rays,Atlanta Braves,0,1
2022-04-05,706883,2022-04-05T17:05:00Z,2022,S,Final,Detroit Tigers,New York Yankees,5,3
2022-04-05,706790,2022-04-05T17:07:00Z,2022,S,Final,Baltimore Orioles,Toronto Blue Jays,1,2
2022-04-05,706987,2022-04-05T19:05:00Z,2022,S,Final,Seattle Mariners,Cincinnati Reds,9,12
2022-04-05,706805,2022-04-05T19:05:00Z,2022,S,Final,Chicago Cubs,Texas Rangers,5,11
2022-04-05,706843,2022-04-05T19:10:00Z,2022,S,Final,Chicago White Sox,San Diego Padres,9,6
2022-04-05,706908,2022-04-05T19:10:00Z,2022,S,Final,Kansas City Royals,Milwaukee Brewers,4,5
2022-04-05,707044,2022-04-05T19:40:00Z,2022,S,Final,Cleveland Guardians,Arizona Diamondbacks,1,3
2022-04-05,706834,2022-04-05T20:05:00Z,2022,S,Final,Oakland Athletics,San Francisco Giants,7,7
2022-04-05,706966,2022-04-05T20:10:00Z,2022,S,Final,Cleveland Guardians,Colorado Rockies,3,10
2022-04-05,706921,2022-04-06T01:10:00Z,2022,S,Final,Los Angeles Angels,Los Angeles Dodgers,0,5
2022-04-06,706810,2022-04-06T16:35:00Z,2022,S,Final,Philadelphia Phillies,Tampa Bay Rays,9,2
2022-04-06,707079,2022-04-06T17:05:00Z,2022,S,Cancelled,Baltimore Orioles,Detroit Tigers,,
2022-04-07,663178,2022-04-07T18:20:00Z,2022,R,Final,Milwaukee Brewers,Chicago Cubs,4,5
2022-04-07,662766,2022-04-07T20:10:00Z,2022,R,Final,Cleveland Guardians,Kansas City Royals,1,3
2022-04-07,662021,2022-04-07T20:15:00Z,2022,R,Final,Pittsburgh Pirates,St. Louis Cardinals,0,9
2022-04-07,662571,2022-04-07T23:05:00Z,2022,R,Final,New York Mets,Washington Nationals,5,1
2022-04-07,661577,2022-04-08T00:08:00Z,2022,R,Final,Cincinnati Reds,Atlanta Braves,6,3
2022-04-07,661042,2022-04-08T01:38:00Z,2022,R,Final,Houston Astros,Los Angeles Angels,3,1
2022-04-07,663418,2022-04-08T01:40:00Z,2022,R,Final,San Diego Padres,Arizona Diamondbacks,2,4
2022-04-07,661333,2022-04-07T17:05:00Z,2022,R,Postponed,Boston Red Sox,New York Yankees,,
2022-04-07,661750,2022-04-07T20:10:00Z,2022,R,Postponed,Seattle Mariners,Minnesota Twins,,
2022-04-08,661333,2022-04-08T17:05:00Z,2022,R,Final,Boston Red Sox,New York Yankees,5,6
2022-04-08,662888,2022-04-08T17:10:00Z,2022,R,Final,Chicago White Sox,Detroit Tigers,4,5
2022-04-08,661131,2022-04-08T19:05:00Z,2022,R,Final,Oakland Athletics,Philadelphia Phillies,5,9
2022-04-08,661918,2022-04-08T19:10:00Z,2022,R,Final,Baltimore Orioles,Tampa Bay Rays,1,2
2022-04-08,662933,2022-04-08T20:10:00Z,2022,R,Final,Los Angeles Dodgers,Colorado Rockies,5,3
2022-04-08,661750,2022-04-08T20:10:00Z,2022,R,Final,Seattle Mariners,Minnesota Twins,2,1
2022-04-08,662124,2022-04-08T20:35:00Z,2022,R,Final,Miami Marlins,San Francisco Giants,5,6
2022-04-08,662559,2022-04-08T23:05:00Z,2022,R,Final,New York Mets,Washington Nationals,7,3
2022-04-08,661782,2022-04-08T23:07:00Z,2022,R,Final,Texas Rangers,Toronto Blue Jays,8,10
2022-04-08,661576,2022-04-08T23:20:00Z,2022,R,Final,Cincinnati Reds,Atlanta Braves,6,7
2022-04-08,661041,2022-04-09T01:38:00Z,2022,R,Final,Houston Astros,Los Angeles Angels,13,6
2022-04-08,663417,2022-04-09T01:40:00Z,2022,R,Final,San Diego Padres,Arizona Diamondbacks,3,0
2022-04-08,663147,2022-04-08T18:20:00Z,2022,R,Postponed,Milwaukee Brewers,Chicago Cubs,,
2022-04-09,661917,2022-04-09T17:10:00Z,2022,R,Final,Baltimore Orioles,Tampa Bay Rays,3,5
2022-04-09,662864,2022-04-09T17:10:00Z,2022,R,Final,Chicago White Sox,Detroit Tigers,5,2
2022-04-09,661756,2022-04-09T18:10:00Z,2022,R,Final,Seattle Mariners,Minnesota Twins,4,3
2022-04-09,662020,2022-04-09T18:15:00Z,2022,R,Final,Pittsburgh Pirates,St. Louis Cardinals,2,6
2022-04-09,663205,2022-04-09T18:20:00Z,2022,R,Final,Milwaukee Brewers,Chicago Cubs,0,9
2022-04-09,661803,2022-04-09T19:07:00Z,2022,R,Final,Texas Rangers,Toronto Blue Jays,3,4
2022-04-09,661130,2022-04-09T20:05:00Z,2022,R,Final,Oakland Athletics,Philadelphia Phillies,2,4
2022-04-09,662123,2022-04-09T20:05:00Z,2022,R,Final,Miami Marlins,San Francisco Giants,2,1
2022-04-09,661332,2022-04-09T20:05:00Z,2022,R,Final,Boston Red Sox,New York Yankees,2,4
2022-04-09,662765,2022-04-09T20:10:00Z,2022,R,Final,Cleveland Guardians,Kansas City Royals,0,1
2022-04-09,662588,2022-04-09T23:05:00Z,2022,R,Final,New York Mets,Washington Nationals,5,0
2022-04-09,661575,2022-04-09T23:20:00Z,2022,R,Final,Cincinnati Reds,Atlanta Braves,1,2
2022-04-09,662931,2022-04-10T00:10:00Z,2022,R,Final,Los Angeles Dodgers,Colorado Rockies,2,3
2022-04-09,663404,2022-04-10T00:10:00Z,2022,R,Final,San Diego Padres,Arizona Diamondbacks,5,2
2022-04-09,661040,2022-04-10T01:07:00Z,2022,R,Final,Houston Astros,Los Angeles Angels,0,2
2022-04-10,661129,2022-04-10T17:05:00Z,2022,R,Final,Oakland Athletics,Philadelphia Phillies,4,1
2022-04-10,661916,2022-04-10T17:10:00Z,2022,R,Final,Baltimore Orioles,Tampa Bay Rays,0,8
2022-04-10,662887,2022-04-10T17:10:00Z,2022,R,Final,Chicago White Sox,Detroit Tigers,10,1
2022-04-10,662570,2022-04-10T17:35:00Z,2022,R,Final,New York Mets,Washington Nationals,2,4
2022-04-10,661573,2022-04-10T17:35:00Z,2022,R,Final,Cincinnati Reds,Atlanta Braves,6,3
2022-04-10,661802,2022-04-10T17:37:00Z,2022,R,Final,Texas Rangers,Toronto Blue Jays,12,6
2022-04-10,662755,2022-04-10T18:10:00Z,2022,R,Final,Cleveland Guardians,Kansas City Royals,17,3
2022-04-10,661738,2022-04-10T18:10:00Z,2022,R,Final,Seattle Mariners,Minnesota Twins,4,10
2022-04-10,662019,2022-04-10T18:15:00Z,2022,R,Final,Pittsburgh Pirates,St. Louis Cardinals,9,4
2022-04-10,663204,2022-04-10T18:20:00Z,2022,R,Final,Milwaukee Brewers,Chicago Cubs,5,4
2022-04-10,662934,2022-04-10T19:10:00Z,2022,R,Final,Los Angeles Dodgers,Colorado Rockies,4,9
2022-04-10,662122,2022-04-10T20:05:00Z,2022,R,Final,Miami Marlins,San Francisco Giants,2,3
2022-04-10,661039,2022-04-10T20:07:00Z,2022,R,Final,Houston Astros,Los Angeles Angels,4,1
2022-04-10,663395,2022-04-10T20:10:00Z,2022,R,Final,San Diego Padres,Arizona Diamondbacks,10,5
2022-04-10,661316,2022-04-10T23:08:00Z,2022,R,Final,Boston Red Sox,New York Yankees,4,3
2022-04-11,662754,2022-04-11T18:10:00Z,2022,R,Final,Cleveland Guardians,Kansas City Royals,10,7
2022-04-11,663403,2022-04-11T19:05:00Z,2022,R,Final,Milwaukee Brewers,Baltimore Orioles,0,2
2022-04-11,662042,2022-04-11T20:05:00Z,2022,R,Final,Colorado Rockies,Texas Rangers,6,4
2022-04-11,662863,2022-04-11T21:10:00Z,2022,R,Final,Boston Red Sox,Detroit Tigers,1,3
2022-04-11,661915,2022-04-11T22:40:00Z,2022,R,Final,Oakland Athletics,Tampa Bay Rays,13,2
2022-04-11,661637,2022-04-11T22:45:00Z,2022,R,Final,New York Mets,Philadelphia Phillies,4,5
2022-04-11,661315,2022-04-11T23:05:00Z,2022,R,Final,Toronto Blue Jays,New York Yankees,3,0
2022-04-11,661572,2022-04-11T23:20:00Z,2022,R,Final,Washington Nationals,Atlanta Braves,11,2
2022-04-11,661754,2022-04-11T23:40:00Z,2022,R,Final,Seattle Mariners,Minnesota Twins,0,4
2022-04-11,661036,2022-04-12T01:38:00Z,2022,R,Final,Miami Marlins,Los Angeles Angels,2,6
2022-04-11,662116,2022-04-12T01:45:00Z,2022,R,Final,San Diego Padres,San Francisco Giants,4,2
2022-04-11,662018,2022-04-11T18:15:00Z,2022,R,Postponed,Pittsburgh Pirates,St. Louis Cardinals,,
2022-04-12,662862,2022-04-12T17:10:00Z,2022,R,Final,Boston Red Sox,Detroit Tigers,5,3
2022-04-12,663088,2022-04-12T20:10:00Z,2022,R,Final,Cleveland Guardians,Cincinnati Reds,10,5
2022-04-12,661538,2022-04-12T20:10:00Z,2022,R,Final,Seattle Mariners,Chicago White Sox,2,3
2022-04-12,662318,2022-04-12T20:12:00Z,2022,R,Final,Chicago Cubs,Pittsburgh Pirates,2,1
2022-04-12,661944,2022-04-12T22:40:00Z,2022,R,Final,Oakland Athletics,Tampa Bay Rays,8,9
2022-04-12,661636,2022-04-12T22:45:00Z,2022,R,Final,New York Mets,Philadelphia Phillies,2,0
2022-04-12,661314,2022-04-12T23:05:00Z,2022,R,Final,Toronto Blue Jays,New York Yankees,0,4
2022-04-12,663295,2022-04-12T23:05:00Z,2022,R,Final,Milwaukee Brewers,Baltimore Orioles,5,4
2022-04-12,661038,2022-04-12T23:07:00Z,2022,R,Final,Miami Marlins,Los Angeles Angels,3,4
2022-04-12,661571,2022-04-12T23:20:00Z,2022,R,Final,Washington Nationals,Atlanta Braves,4,16
2022-04-12,661753,2022-04-12T23:40:00Z,2022,R,Final,Los Angeles Dodgers,Minnesota Twins,7,2
2022-04-12,662017,2022-04-12T23:45:00Z,2022,R,Final,Kansas City Royals,St. Louis Cardinals,5,6
2022-04-12,661995,2022-04-13T00:05:00Z,2022,R,Final,Colorado Rockies,Texas Rangers,4,1
2022-04-12,663411,2022-04-13T01:40:00Z,2022,R,Final,Houston Astros,Arizona Diamondbacks,2,1
2022-04-12,662104,2022-04-13T01:45:00Z,2022,R,Final,San Diego Padres,San Francisco Giants,2,13
2022-04-13,661570,2022-04-13T16:20:00Z,2022,R,Final,Washington Nationals,Atlanta Braves,3,1
2022-04-13,663117,2022-04-13T16:35:00Z,2022,R,Final,Cleveland Guardians,Cincinnati Reds,7,3
2022-04-13,662317,2022-04-13T16:35:00Z,2022,R,Final,Chicago Cubs,Pittsburgh Pirates,2,6
2022-04-13,661643,2022-04-13T17:05:00Z,2022,R,Final,New York Mets,Philadelphia Phillies,9,6
2022-04-13,662885,2022-04-13T17:10:00Z,2022,R,Final,Boston Red Sox,Detroit Tigers,9,7
2022-04-13,661734,2022-04-13T17:10:00Z,2022,R,Final,Los Angeles Dodgers,Minnesota Twins,7,0
2022-04-13,663341,2022-04-13T19:40:00Z,2022,R,Final,Houston Astros,Arizona Diamondbacks,2,3
2022-04-13,662115,2022-04-13T19:45:00Z,2022,R,Final,San Diego Padres,San Francisco Giants,1,2
2022-04-13,661943,2022-04-13T22:40:00Z,2022,R,Final,Oakland Athletics,Tampa Bay Rays,4,2
2022-04-13,661313,2022-04-13T23:05:00Z,2022,R,Final,Toronto Blue Jays,New York Yankees,6,4
2022-04-13,663433,2022-04-13T23:05:00Z,2022,R,Final,Milwaukee Brewers,Baltimore Orioles,4,2
2022-04-13,661530,2022-04-13T23:10:00Z,2022,R,Final,Seattle Mariners,Chicago White Sox,4,6
2022-04-13,662009,2022-04-13T17:15:00Z,2022,R,Postponed,Kansas City Royals,St. Louis Cardinals,,
2022-04-14,661942,2022-04-14T17:10:00Z,2022,R,Final,Oakland Athletics,Tampa Bay Rays,6,3
2022-04-14,661529,2022-04-14T18:10:00Z,2022,R,Final,Seattle Mariners,Chicago White Sox,5,1
2022-04-14,661292,2022-04-14T21:14:00Z,2022,R,Final,St. Louis Cardinals,Milwaukee Brewers,1,5
2022-04-14,662307,2022-04-14T22:35:00Z,2022,R,Final,Washington Nationals,Pittsburgh Pirates,4,9
2022-04-14,661418,2022-04-14T22:40:00Z,2022,R,Final,Philadelphia Phillies,Miami Marlins,3,4
